"","Rush.Att","Rush.Yard","Rush.TD","Pass.Att","Pass.Comp","Pass.Yard","Pass.TD","Pass.Int","Pass.Conv","Kickoff.Ret","Kickoff.Ret.Yard","Kickoff.Ret.TD","Punt.Ret","Punt.Ret.Yard","Punt.Ret.TD","Fum.Ret","Fum.Ret.Yard","Fum.Ret.TD","Int.Ret","Int.Ret.Yard","Int.Ret.TD","Misc.Ret","Misc.Ret.Yard","Misc.Ret.TD","Field.Goal.Att","Field.Goal.Made","Off.XP.Kick.Att","Off.XP.Kick.Made","Off.2XP.Att","Off.2XP.Made","Def.2XP.Att","Def.2XP.Made","Safety","Punt","Punt.Yard","Kickoff","Kickoff.Yard","Kickoff.Touchback","Kickoff.Out.Of.Bounds","Kickoff.Onside","Fumble","Fumble.Lost","Tackle.Solo","Tackle.Assist","Tackle.For.Loss","Tackle.For.Loss.Yard","Sack","Sack.Yard","QB.Hurry","Fumble.Forced","Pass.Broken.Up","Kick.Punt.Blocked","X1st.Down.Rush","X1st.Down.Pass","X1st.Down.Penalty","Time.Of.Possession","Penalty","Penalty.Yard","Third.Down.Att","Third.Down.Conv","Fourth.Down.Att","Fourth.Down.Conv","Red.Zone.Att","Red.Zone.TD","Red.Zone.Field.Goal"
"Tackle.For.Loss",-0.0184941172402963,0.0327944736642058,0.116991395796838,0.0656063252526182,0.0699923471538257,0.144644303992934,0.185389639835244,0.00989502109864219,-0.0113598553751681,-0.372715312199314,-0.306954922583174,0.140943400050858,0.49589797124724,0.402664214616225,0.26163605151231,0.110681215730002,0.0333253667945337,0.130905027333502,0.348606833248516,0.273818785921344,0.274272436270858,0.0053943511611514,0.00880744836757308,0.0395778424448427,0.306753159579804,0.326610577923724,0.256075575405549,0.259169082369511,-0.0635198662788473,-0.00922069138161779,-0.0345117875747109,0.00421730209801352,0.257679515992752,-0.0156165553239004,-0.0187713026738377,0.344044519225493,0.345094720725136,0.147676680685503,0.0278732815264981,-0.191593821548164,-0.0095215797008289,-0.00159844953961429,0.101460596795584,-0.265937769190625,1,0.900912624223889,0.760541017093034,0.741577535001024,0.245112940079275,0.198101310295668,0.308868179032353,0.0965055405688141,-0.0163762928808882,0.128983354285476,-0.0711004939235626,-0.0454528484902938,0.201362611041096,0.175881297892546,-0.0416139812832761,-0.00901849312102414,-0.28067723236864,-0.217075100148017,0.247957793273236,0.180581606596734,0.312106919904361
"Tackle.For.Loss.Yard",0.0226593667437388,0.080608581812475,0.194388791041997,0.0348356125549808,0.0706947510808115,0.149402974555259,0.202721877734359,-0.0570304515172738,-0.0277841088627248,-0.435595572757721,-0.358580637705874,0.119720761041791,0.530201039433391,0.440279566339172,0.260675208730388,0.130784453949907,0.0452808554023773,0.150479558029737,0.364792718115595,0.286485599774343,0.270555227170352,0.00160459709998679,0.0127302224344857,0.0396697995318164,0.314643369917029,0.347012307897262,0.319184020788593,0.322657586192798,-0.0709578270091824,-0.0308858527581036,-0.0576767167971742,-0.0155145034462392,0.239530883986596,-0.120417575697799,-0.120133129453112,0.410109919168641,0.412049513970208,0.165279077818849,0.0417126890067155,-0.234329198799382,0.00966289471252735,0.00514516218949504,0.0617261020850083,-0.30089608926357,0.900912624223889,1,0.876214839732,0.923304323580457,0.259622933428175,0.229667918001151,0.365374555356101,0.0959213261728194,0.0372066966749703,0.142578361669383,-0.0686895648690667,0.0576421862448015,0.191742592302238,0.175301113587409,-0.0897466782287021,0.0591578640732011,-0.295578793165292,-0.193924933371712,0.317108722745266,0.258441617367219,0.335829280970024
"Sack",0.0637294499067049,0.152024005262566,0.282754109687777,0.0249650482027464,0.0917590984947611,0.172344602162818,0.245378294967745,-0.141753445949713,0.00159222136300223,-0.50477342386117,-0.413924161601777,0.0938946705209366,0.528986171724445,0.464851632024554,0.249404419695253,0.12555813491386,0.064767132764419,0.148406924367852,0.349104412456394,0.248736455188533,0.246885705453436,0.0112229672022516,0.0213298932841739,0.0452697707848658,0.287525297579701,0.334822188984713,0.40078518135207,0.406389758494671,-0.066664109586301,-0.00589176881211138,-0.0584546754605291,-0.0214774302593294,0.175359584851891,-0.20397130185654,-0.189138356293959,0.483709191887521,0.49101340205063,0.256510732556893,0.037861821375442,-0.265158356867543,0.0251395528321683,-0.000622900450170519,0.0310510322451724,-0.285548082991913,0.760541017093034,0.876214839732,1,0.951589168814541,0.20390038101039,0.205092011913575,0.389786085652196,0.0735681225363314,0.106936172508968,0.167370715606603,-0.0707248499777782,0.0953373883781924,0.139638594921522,0.138620640431641,-0.126736144064955,0.132413500371986,-0.298609963966389,-0.168534435350499,0.388558048499368,0.349150334191667,0.326625454214191
"Sack.Yard",0.0721615327400252,0.141000076359899,0.266073440930414,0.00670504585849794,0.0683312257948926,0.146014627951559,0.214353825191081,-0.138759557897803,-0.0155473539230113,-0.481116071327701,-0.395898492887252,0.088374531585533,0.523184652729359,0.448376053854208,0.240301888147428,0.12171861974447,0.0499419132834579,0.146153614425279,0.346031387217502,0.254828738507344,0.245096445154423,-0.00135930147106275,0.0132941807920153,0.0401700312778158,0.298410352510477,0.345941733515806,0.369765609644113,0.375340442103499,-0.074159246541814,-0.0258104266889887,-0.0728205745269948,-0.0418310947538667,0.183124742287602,-0.190451889488008,-0.179983627579066,0.456374492402696,0.463710930170855,0.225003121653526,0.0387720127789826,-0.257769977700397,0.0206724305558486,-0.00439304182206826,0.0162885770987004,-0.289800594380926,0.741577535001024,0.923304323580457,0.951589168814541,1,0.219689950528193,0.201330480230539,0.379239601007289,0.0813919851676509,0.103395711445771,0.142499001746324,-0.0700301021086348,0.120454459772733,0.146482696115763,0.145761712402929,-0.107616522138013,0.132187472621449,-0.29403056164739,-0.160260082760506,0.361915210440837,0.321117684258404,0.329708278658388
"QB.Hurry",-0.0739854437721538,-0.037358232054211,0.0337389232982018,0.0778749058260831,0.102747472005963,0.16077242946874,0.155542281114947,0.0426956082965106,-0.0125962618673508,-0.17715715039664,-0.138259467912766,0.0838611997368287,0.0954420988428087,0.0953214899788645,0.0982124513046628,0.0863388358107149,-0.00130085580366094,0.000600922846596976,0.162824056873401,0.166934215605828,0.135478135222832,-0.000919085267985831,0.0231425359999812,0.00715013303759333,0.173377949928391,0.172368199639721,0.14945444532035,0.160093386169389,-0.0673734556586462,-0.0745738906190307,0.0612760983530496,0.0516820199225082,0.115555972716052,-0.059134857841814,-0.0470550401693185,0.188635715610176,0.201200995245131,0.131316690152059,0.00506060355360555,-0.0731111211260243,-0.0916893280975885,-0.123267170834088,-0.0920500064681704,0.0710507290043519,0.245112940079275,0.259622933428175,0.20390038101039,0.219689950528193,1,-0.0479288460086108,0.194368431957579,0.0561741673333522,-0.0524410566760888,0.147724935266426,-0.0602278675368173,0.00600841402958168,0.0425031082807749,0.0104270853958953,-0.0577269469516988,0.0489556004740178,-0.239342609440363,-0.166298126421117,0.0997326816862368,0.0764102937596539,0.134993076626222
"Fumble.Forced",0.0340506661768201,0.0418198990206904,0.0768311493031289,0.0447879247011297,0.0734845574160575,0.0586366142282166,0.114570502102822,-0.0118767170544116,0.0423205347299824,-0.0872784485430717,-0.0715312964728645,0.0234571224578674,0.0552471755853837,0.0430316646799416,0.0151794886340118,0.299661054555851,0.226553219587584,0.235596389114883,0.0363058522722042,0.0108601623003509,0.0577164125506642,0.0339254535110319,0.054474145328624,0.0740393206946065,0.0375222644424582,0.0225941381578668,0.134579311150732,0.137957781706052,0.0918236522482929,0.0646174400129332,-0.00707616804619222,0.0359966643508525,0.0255507978945876,-0.0589846908038402,-0.0554213585198531,0.13583863068646,0.123328464273578,0.0184485675839156,-0.0323738419240338,-0.0242175649702723,0.0278933901162389,0.0671111591088412,0.184169697696954,-0.096239532126232,0.198101310295668,0.229667918001151,0.205092011913575,0.201330480230539,-0.0479288460086108,1,0.0544241825355426,0.0277275698550251,0.0602806435188344,0.047296411772876,0.0825997156254967,-0.0383496019636838,0.0131105226730444,0.0435923618280414,0.0323683791701611,0.07077140727668,0.0451889189387138,0.0712285134979002,0.138568711167945,0.131920924943043,0.0435574922458169
"Pass.Broken.Up",0.0484772067876539,0.163511909438795,0.295809559343088,0.13795136472796,0.194813424843913,0.247094094166557,0.300404350945345,-0.143195196715156,0.0599089662220423,-0.380925982496197,-0.28920603060857,0.127337821739546,0.415350045286031,0.424455321279744,0.21953613309837,0.063845200138818,0.00903589965246459,0.0716346569394127,0.385560110232065,0.306480058078202,0.261688678680817,0.0676675473861144,0.0792708410500402,0.0663374809827891,0.232455180476439,0.26436287226939,0.429866929083271,0.437156529472858,0.0334275625081716,0.076049445194209,0.0149272372829282,0.03937609021402,0.077428554600514,-0.153321719390466,-0.119215119291828,0.487931727644652,0.494149496491591,0.315036766410668,-0.0259491130118476,-0.143966055436833,0.0138843268078814,-0.0130193617973828,0.0434525284514374,-0.0604379754841405,0.308868179032353,0.365374555356101,0.389786085652196,0.379239601007289,0.194368431957579,0.0544241825355426,1,0.0447419010767752,0.140352357067189,0.237440868153344,0.00590429115972638,0.021944633771998,0.141695095331693,0.161964082012605,-0.012314070287198,0.194784158344615,-0.208969539916931,-0.0761658354558916,0.401973323290479,0.369776373597564,0.253809370515357
"Kick.Punt.Blocked",-0.0541128303572912,-0.063953529764066,-0.0137984538385085,-0.00269468156467019,-0.00290453984583712,-0.0122074645565113,0.0180324143716289,0.00239658605241383,0.0586527707142051,-0.0145459925797817,0.0166710051445358,0.0493586067540818,0.101425026281249,0.156905716397554,0.24799111127986,-0.0188298010013919,-0.0563229432499446,0.0690788724080571,0.0132982953843685,-0.00706524738383107,0.0858716754902759,0.67100437940188,0.372482418123878,0.284310260094169,-0.0103712255388553,-0.0165582296829722,0.0245811365906759,0.0179640938828057,0.100364870893635,0.0424338673147277,0.356995507556261,0.189798376646609,0.00785674962869231,0.0437194141632721,0.0351987910969199,0.0233082313670994,0.011135333738822,-0.0734966718201593,0.0563842396400591,0.0140597576403555,-0.0114722999706103,0.0582466715409017,-0.0655694203747689,0.0742406135960336,0.0965055405688141,0.0959213261728194,0.0735681225363314,0.0813919851676509,0.0561741673333522,0.0277275698550251,0.0447419010767752,1,-0.0831488547754879,-0.0103526164492593,0.020578760002917,0.00542258580430998,0.10691686746814,0.087740577965164,-0.0245325043195651,-0.0759443333725761,0.00359319176622533,0.024698906981172,-0.0132329928817475,-0.0104250898223237,-0.0189958084609471
"X1st.Down.Rush",0.897840460993375,0.961374920486404,0.82439089390013,-0.595755598410622,-0.465111445239361,-0.348509773608201,-0.088509208438127,-0.549672597795537,-0.0363646397477025,-0.317946338208965,-0.260957700553502,0.0262236651754732,0.0597649546747503,0.114287263602735,0.0561250862211431,-0.00248433064495716,0.0411706798000676,0.0164005119495655,0.0866094581821348,0.0651400504446627,0.0808599024686027,-0.0540134076459336,-0.0878043478670548,-0.0441791221914721,0.00544304133682166,0.0450318311428382,0.493767267209351,0.492907457637663,0.106693334671385,0.187096484183565,-0.0758709142659455,-0.0168544684058348,-0.042479852154717,-0.524689500009752,-0.515350077652942,0.471575720438798,0.45014596186354,0.203018690283546,0.0402951980021253,-0.133139082258114,0.112973951317903,0.0878264954850005,-0.118674826711005,-0.0669618890807263,-0.0163762928808882,0.0372066966749703,0.106936172508968,0.103395711445771,-0.0524410566760888,0.0602806435188344,0.140352357067189,-0.0831488547754879,1,-0.374175436618515,-0.261477901795778,0.299660412077279,-0.213821365735594,-0.171956089384047,-0.121722243515263,0.453730755857573,0.0948691988929145,0.310265008503419,0.450102376288167,0.490287715872504,0.0745222923942235
"X1st.Down.Pass",-0.591914489313997,-0.396262499980228,-0.0846655886686519,0.887873880868382,0.944066708759053,0.97561464646026,0.824935767897912,0.24377636452261,0.162981130596311,-0.018622081865044,-0.0135825015937721,0.0340618816509568,0.062576716143961,0.061506924517105,-0.00350304203235493,0.0395038257279897,-0.00613432592771619,-0.0158989402022807,0.102218337746946,0.0825754866391747,0.0702834445571886,-0.0362974508065907,0.03134868488972,0.0481831180455638,0.0532849502795302,0.0742075005562862,0.463092731684677,0.4534058969201,0.0983161188693257,0.0420119334879508,0.0918455373392769,0.0842127035419803,0.0283576779495646,-0.286138691984433,-0.267891227189721,0.441827339738529,0.419811272520281,0.209294901645242,0.0744218497380201,0.0963671881835355,-0.183615618152839,-0.0829329680195395,0.237468870314268,-0.0270694244321614,0.128983354285476,0.142578361669383,0.167370715606603,0.142499001746324,0.147724935266426,0.047296411772876,0.237440868153344,-0.0103526164492593,-0.374175436618515,1,0.35986096749462,-0.190547973713062,0.247936280365708,0.286911776619451,0.0241183460991848,0.355201313195197,-0.0246554670791818,-0.0116177738026599,0.512208219411228,0.47986591716494,0.151329892887036
"X1st.Down.Penalty",-0.295871887422278,-0.283277428468463,-0.20248980491626,0.453912843924516,0.407188904562134,0.357662677490296,0.281636005180557,0.190926734779464,0.0976271563599289,0.145056256859419,0.130156776854767,-0.040183626622548,-0.12400685514085,-0.114973351626341,-0.0482083536080813,0.0430859286040304,0.0371139113138889,0.0185401347474099,-0.0591798266888686,-0.0542077204770635,-0.0302232988139472,-0.0518423209196743,0.0696439531003736,0.0509482687617408,0.00474014468363446,-0.0333334346144904,0.0242296400696784,0.0161850808637437,0.117121196650507,0.0612477290599435,0.0519534381863559,0.00085409559265291,-0.0597954784267663,0.0369186510359516,0.0387564761332812,0.0110726089143641,-0.0064452890297235,0.019671147550316,0.0581171551713308,0.146600265696475,-0.0301925974937339,0.000344126425367679,0.170893926876418,0.0155290059843217,-0.0711004939235626,-0.0686895648690667,-0.0707248499777782,-0.0700301021086348,-0.0602278675368173,0.0825997156254967,0.00590429115972638,0.020578760002917,-0.261477901795778,0.35986096749462,1,-0.16927329436898,0.161042474005891,0.203249200966123,0.183841576275554,0.0804200879519858,0.113243249285113,0.0162115833110146,0.0966971917283796,0.0668863887821747,-0.0279797605764697
"Time.Of.Possession",0.391315079375601,0.279222125827872,0.259985749891528,-0.34768063138162,-0.26825975454125,-0.234615219220321,-0.182714746484919,-0.294978298492372,-0.0334490257016803,-0.253428924881042,-0.23912826624738,-0.0942952300268804,0.085316659471398,0.0748611420058449,-0.00582949692916433,-0.00743215555426505,-0.0235384679510094,0.0440128353730961,0.0433190481616913,-0.0297647133586643,0.0228306981088447,-0.0399301391908672,-0.00477439300863536,-0.0075361141899742,0.100101176912875,0.10169624474443,0.055909909743063,0.0537348713103991,-0.00554188110706536,-0.00482292062697983,-0.0190678502934718,0.00817239985111907,0.0407447571868043,-0.215504153345718,-0.232931191658594,0.0803552821162836,0.0895762245567044,0.0227044753660971,0.010197045519482,-0.110797401903719,-0.0874117445338989,-0.121319267505974,-0.461212435607616,-0.200962124369886,-0.0454528484902938,0.0576421862448015,0.0953373883781924,0.120454459772733,0.00600841402958168,-0.0383496019636838,0.021944633771998,0.00542258580430998,0.299660412077279,-0.190547973713062,-0.16927329436898,1,-0.124611853416541,-0.160483096924247,-0.00482191355069235,0.256568797820976,-0.0626340413719152,0.0785584751608993,0.150075877566892,0.154413749047458,0.0928806397873999
"Penalty",-0.266518923274875,-0.189667469960077,-0.120117386345862,0.295067441431429,0.27716630745629,0.279874406860654,0.219562412658735,0.180756480630528,0.138286678002404,0.112407186973584,0.135449491516641,0.0284629685658385,0.199181978687509,0.139242182440033,0.0825804308270864,0.076265285848647,-0.000137340266133473,0.00664525588302495,0.087710713213863,0.0400795189193993,0.0695657286480192,0.0791113584552925,0.132379742052777,0.147692091548157,-0.0127657917333962,-0.0153118647596263,0.0614776327157352,0.0503582624015233,0.104569553507887,0.106349857864888,0.0790441308668403,0.0230771852604317,0.040577792088185,0.0656384674660288,0.0795910434041515,0.0695329983813861,0.0620257573823725,0.0257361689419167,0.110764468414626,0.0239666470682907,0.163165212303002,0.100236934926753,0.148379298384152,-0.146128358591002,0.201362611041096,0.191742592302238,0.139638594921522,0.146482696115763,0.0425031082807749,0.0131105226730444,0.141695095331693,0.10691686746814,-0.213821365735594,0.247936280365708,0.161042474005891,-0.124611853416541,1,0.936038003067713,0.00566691259214621,-0.0918951403026782,0.0317971804356803,-0.0213015607642023,0.0339851774412324,0.0435903567905227,-0.0433683563048359
"Penalty.Yard",-0.23796538740764,-0.139536212628885,-0.0699668310473914,0.317820676402879,0.314247532414744,0.316137313609411,0.261078039023443,0.163970034971784,0.139264543806806,0.13623619592843,0.159369534028368,0.0174047167502051,0.169963202696994,0.129663465449686,0.0484826902436373,0.0774459263509286,0.0101518436851283,0.0441458772693553,0.0733261069011863,0.0330075312992158,0.0524838480041006,0.0573330808033509,0.0946620231230507,0.113294338815139,-0.0201945488772126,-0.00233976927196126,0.118488583645147,0.10726911583854,0.110864912288995,0.114876655867795,0.0788806373387314,0.0223317300534554,0.00317260791209547,0.0342861951791174,0.0536864194306848,0.123060368822988,0.117974146137717,0.0692363687081594,0.0931595416829961,0.0332935867069013,0.155427587739153,0.113129861808374,0.168475508746505,-0.120540193217558,0.175881297892546,0.175301113587409,0.138620640431641,0.145761712402929,0.0104270853958953,0.0435923618280414,0.161964082012605,0.087740577965164,-0.171956089384047,0.286911776619451,0.203249200966123,-0.160483096924247,0.936038003067713,1,0.0155062030656698,-0.0407026208645763,0.0314652844493312,-0.0173377685674879,0.0854398860237094,0.0997242161597237,-0.0307107422978004
"Third.Down.Att",0.0744137477870441,-0.180094527326424,-0.280853530269232,0.272484362155209,0.159221176130393,-0.019537065530918,-0.167212143211374,0.195805467769321,-0.00905686106186801,0.180928286579963,0.10913674063451,-0.090080247760567,-0.121262279984886,-0.195962032965862,-0.165780105254731,-0.0423066169718565,0.00350252919280389,0.00265654506111142,-0.0684705647928307,-0.0958530672532461,-0.0777138850395504,-0.0308991928055444,-0.0146603553925083,-0.0458296730091725,0.0361856384430703,-0.0156596073731946,-0.316041384833905,-0.316516605922942,0.00240824274821088,-0.0345640084516472,0.038995928477283,-0.00061425272936223,0.012842963956933,0.514712731027189,0.482188411328722,-0.30286724113663,-0.320069308833076,-0.0574305564025264,-0.0687221796633263,0.188529127476277,0.0378910793902321,0.0735935692750777,0.0483481232417246,0.0640460361408031,-0.0416139812832761,-0.0897466782287021,-0.126736144064955,-0.107616522138013,-0.0577269469516988,0.0323683791701611,-0.012314070287198,-0.0245325043195651,-0.121722243515263,0.0241183460991848,0.183841576275554,-0.00482191355069235,0.00566691259214621,0.0155062030656698,1,0.37786170907468,0.331428074026169,0.220118668044898,-0.195986410534233,-0.247336130199359,-0.0249289495766105
"Third.Down.Conv",0.352928634130131,0.393265989281597,0.479698858734023,0.169573093557189,0.283873658564931,0.320860899974358,0.385853727759201,-0.229118842368359,0.0693161091316544,-0.229579956468111,-0.210932937136699,-0.0104245534777118,0.0056004893777084,0.0143758041986246,-0.0861356911326217,-8.45923140131178e-05,0.0387200874131466,0.0104923715163881,0.0626647976191229,0.0264654128747885,0.0271979529717746,-0.0769910528152348,-0.0683448864800916,-0.0375560583775178,0.0338873738763702,0.070280064602142,0.547775518710845,0.541996610666996,0.116948605425694,0.123445997773105,0.0198105247580548,0.0667108076415377,0.00545183231074629,-0.480406066241574,-0.475367143342011,0.516325107645181,0.487161106943217,0.254681174144082,0.0446149134848034,0.014583421542243,-0.121879573108246,-0.0568308207746892,-0.0251382560871936,-0.0417520929730907,-0.00901849312102414,0.0591578640732011,0.132413500371986,0.132187472621449,0.0489556004740178,0.07077140727668,0.194784158344615,-0.0759443333725761,0.453730755857573,0.355201313195197,0.0804200879519858,0.256568797820976,-0.0918951403026782,-0.0407026208645763,0.37786170907468,1,0.0558391226967198,0.21730430472196,0.609728438037674,0.621394269293388,0.131850623507511
"Fourth.Down.Att",0.104711896158962,0.0245349209904861,-0.0466704880720557,0.0999618386527617,0.0729608381172173,-0.00849228275565076,-0.0197041824361737,0.0976861090293596,0.117031776693035,0.267490455711204,0.213286198898002,-0.0879151366083245,-0.273541861350162,-0.234298841212658,-0.126599668751797,-0.0526294474646496,0.0407855343188558,-0.0474574068716657,-0.208330714251097,-0.171931161178255,-0.118905742354335,0.0157491421948732,-0.0454676528986008,-0.045714667291447,-0.407020196592187,-0.455954986154544,-0.0941665802277227,-0.111112360175882,0.227986348144563,0.201841276477013,-0.0126405516186681,-0.079771577922349,-0.144241917465944,-0.030603959245307,-0.0565307289233936,-0.218737422822852,-0.258794379331373,-0.134576469551369,0.0313595267720372,0.254534949680239,0.196030624513192,0.215340957962757,0.0762653831441322,0.0790765265980882,-0.28067723236864,-0.295578793165292,-0.298609963966389,-0.29403056164739,-0.239342609440363,0.0451889189387138,-0.208969539916931,0.00359319176622533,0.0948691988929145,-0.0246554670791818,0.113243249285113,-0.0626340413719152,0.0317971804356803,0.0314652844493312,0.331428074026169,0.0558391226967198,1,0.829867256023974,-0.0720225618742867,-0.05114789310487,-0.362227573534834
"Fourth.Down.Conv",0.279243124281145,0.237571162504527,0.224663350340731,-0.0174497710718593,0.0313493194190928,0.000225972632588607,0.0723454297377592,-0.0967659288649963,0.108658412771315,0.0543968851201023,0.0420113560598103,-0.0502620366291554,-0.161005239999579,-0.106466912548494,-0.067805073502557,-0.0213037827019166,0.0674316409417995,0.0170006325981873,-0.103108671158412,-0.0973027387581843,-0.0359495178782709,0.0368632363922227,-0.0369706109497084,-0.0266625223553609,-0.274439823927691,-0.295214130577637,0.161537165277983,0.154120203316299,0.220977739754754,0.223481541239351,-0.0267640280807431,-0.0651765583337458,-0.114887098028786,-0.242709037639705,-0.256675930722051,0.0587134423239504,0.0267742846877125,0.00346493571010287,0.0462350722517963,0.192321644048125,0.132192815403559,0.16638643289186,0.0142816596828483,0.0217069090654895,-0.217075100148017,-0.193924933371712,-0.168534435350499,-0.160260082760506,-0.166298126421117,0.0712285134979002,-0.0761658354558916,0.024698906981172,0.310265008503419,-0.0116177738026599,0.0162115833110146,0.0785584751608993,-0.0213015607642023,-0.0173377685674879,0.220118668044898,0.21730430472196,0.829867256023974,1,0.163939993352551,0.21177743113778,-0.229785764177239
"Red.Zone.Att",0.214418991462476,0.432377738910208,0.679431294488446,0.20202176460908,0.371722486415302,0.515355195065623,0.623704959270742,-0.315922194379488,0.126289461894876,-0.406290773888306,-0.310683799919132,0.0940972128807335,0.305333674071348,0.349751104200307,0.14168926054435,0.0897812197591785,0.0502948878246357,0.0354229612667468,0.343323532964646,0.266418497204647,0.199441584573019,-0.0612811080522417,-0.0507890521350951,-0.00683238466980273,0.217090141322218,0.260832254629223,0.862388547718626,0.854752095951926,0.159910087595892,0.197499844104994,-0.00158850217995194,0.0669591975285033,0.0706406662302426,-0.740670527287629,-0.711542375120275,0.877317521254046,0.837156385046529,0.342886372619901,0.133285526183965,-0.127568920530248,-0.105846324731616,-0.0641600033283473,0.0539493140591964,-0.135544052854953,0.247957793273236,0.317108722745266,0.388558048499368,0.361915210440837,0.0997326816862368,0.138568711167945,0.401973323290479,-0.0132329928817475,0.450102376288167,0.512208219411228,0.0966971917283796,0.150075877566892,0.0339851774412324,0.0854398860237094,-0.195986410534233,0.609728438037674,-0.0720225618742867,0.163939993352551,1,0.927115144091244,0.397327529616074
"Red.Zone.TD",0.244211275468176,0.473734137120622,0.737958130041009,0.153433729331383,0.338535337366963,0.485559851959078,0.666468945616685,-0.357889039379053,0.131104480434621,-0.365444963331671,-0.272781595775695,0.0872941195900821,0.234066623632435,0.284150166439614,0.113553305009809,0.0589105894333981,0.0275256581679801,0.0259392504245724,0.269881664713616,0.193270019382273,0.16950277721208,-0.0324578253725947,-0.0284296361366214,0.0164970042957342,-0.0128205635277378,0.0568917279002292,0.923228151977434,0.914891339948914,0.161227055352833,0.205189527102405,0.0313919421861612,0.091435377232706,0.0171153663925836,-0.726190213758614,-0.695903839934837,0.868035879585312,0.833073522504727,0.352044941672422,0.135702999771251,-0.0990837172235926,-0.114306058647527,-0.0808526297487134,0.0677262534510936,-0.147156065851635,0.180581606596734,0.258441617367219,0.349150334191667,0.321117684258404,0.0764102937596539,0.131920924943043,0.369776373597564,-0.0104250898223237,0.490287715872504,0.47986591716494,0.0668863887821747,0.154413749047458,0.0435903567905227,0.0997242161597237,-0.247336130199359,0.621394269293388,-0.05114789310487,0.21177743113778,0.927115144091244,1,0.135048323130071
"Red.Zone.Field.Goal",0.0508130736307934,0.087505499158177,0.141634508934735,0.0441632534637329,0.0845260224185177,0.145117614592838,0.0497392488277627,-0.144210445069094,-0.0586084678939986,-0.316135990956486,-0.262525913567439,0.0672230414609817,0.311854290706322,0.34219503872569,0.19890708884995,0.128527026199273,0.0940124258876145,0.0900807567315604,0.310392633398642,0.278412034237953,0.163406745312743,-0.0850302569256003,-0.0483068500667866,-0.00920286553685847,0.791280537442174,0.877681137776461,0.165045037668406,0.186567448710909,-0.0458901210720166,-0.0402653950999447,-0.0788557069956802,-0.0143655082513957,0.133278594727235,-0.230667178907352,-0.19912047357516,0.413963053710255,0.422618274086655,0.200582343562695,-0.0198860400850971,-0.134995470227655,-0.163392909452305,-0.14998727135313,-0.0740012305831248,-0.0399388958111644,0.312106919904361,0.335829280970024,0.326625454214191,0.329708278658388,0.134993076626222,0.0435574922458169,0.253809370515357,-0.0189958084609471,0.0745222923942235,0.151329892887036,-0.0279797605764697,0.0928806397873999,-0.0433683563048359,-0.0307107422978004,-0.0249289495766105,0.131850623507511,-0.362227573534834,-0.229785764177239,0.397327529616074,0.135048323130071,1
