Game Code,Date,Visit Team Code,Home Team Code,Stadium Code,Site,Home Rush Att,Home Rush Yard,Home Rush TD,Home Pass Att,Home Pass Comp,Home Pass Yard,Home Pass TD,Home Pass Int,Home Pass Conv,Home Kickoff Ret,Home Kickoff Ret Yard,Home Kickoff Ret TD,Home Punt Ret,Home Punt Ret Yard,Home Punt Ret TD,Home Fum Ret,Home Fum Ret Yard,Home Fum Ret TD,Home Int Ret,Home Int Ret Yard,Home Int Ret TD,Home Misc Ret,Home Misc Ret Yard,Home Misc Ret TD,Home Field Goal Att,Home Field Goal Made,Home Off XP Kick Att,Home Off XP Kick Made,Home Off 2XP Att,Home Off 2XP Made,Home Def 2XP Att,Home Def 2XP Made,Home Safety,Home Points,Home Punt,Home Punt Yard,Home Kickoff,Home Kickoff Yard,Home Kickoff Touchback,Home Kickoff Out-Of-Bounds,Home Kickoff Onside,Home Fumble,Home Fumble Lost,Home Tackle Solo,Home Tackle Assist,Home Tackle For Loss,Home Tackle For Loss Yard,Home Sack,Home Sack Yard,Home QB Hurry,Home Fumble Forced,Home Pass Broken Up,Home Kick/Punt Blocked,Home 1st Down Rush,Home 1st Down Pass,Home 1st Down Penalty,Home Time Of Possession,Home Penalty,Home Penalty Yard,Home Third Down Att,Home Third Down Conv,Home Fourth Down Att,Home Fourth Down Conv,Home Red Zone Att,Home Red Zone TD,Home Red Zone Field Goal,Away Rush Att,Away Rush Yard,Away Rush TD,Away Pass Att,Away Pass Comp,Away Pass Yard,Away Pass TD,Away Pass Int,Away Pass Conv,Away Kickoff Ret,Away Kickoff Ret Yard,Away Kickoff Ret TD,Away Punt Ret,Away Punt Ret Yard,Away Punt Ret TD,Away Fum Ret,Away Fum Ret Yard,Away Fum Ret TD,Away Int Ret,Away Int Ret Yard,Away Int Ret TD,Away Misc Ret,Away Misc Ret Yard,Away Misc Ret TD,Away Field Goal Att,Away Field Goal Made,Away Off XP Kick Att,Away Off XP Kick Made,Away Off 2XP Att,Away Off 2XP Made,Away Def 2XP Att,Away Def 2XP Made,Away Safety,Away Points,Away Punt,Away Punt Yard,Away Kickoff,Away Kickoff Yard,Away Kickoff Touchback,Away Kickoff Out-Of-Bounds,Away Kickoff Onside,Away Fumble,Away Fumble Lost,Away Tackle Solo,Away Tackle Assist,Away Tackle For Loss,Away Tackle For Loss Yard,Away Sack,Away Sack Yard,Away QB Hurry,Away Fumble Forced,Away Pass Broken Up,Away Kick/Punt Blocked,Away 1st Down Rush,Away 1st Down Pass,Away 1st Down Penalty,Away Time Of Possession,Away Penalty,Away Penalty Yard,Away Third Down Att,Away Third Down Conv,Away Fourth Down Att,Away Fourth Down Conv,Away Red Zone Att,Away Red Zone TD,Away Red Zone Field Goal,Attendance,Duration,Stadium,City,State,Capacity,Surface,Year Opened,Home Team Name,Home Conference Code,Away Team Name,Away Conference Code,Home Conference,Home Subdivision,Away Conference,Away Subdivision,Home Win
418030120091031,10/31/2009,418,301,44,Home,56,377,4,11,8,123,1,0,0,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,5,0,0,0,0,0,38,5,191,7,462,4,0,0,3,0,45,24,9.0,42,4.0,25,1,3,5,0,14,5,1,2106,4,36,14,7,0,0,4,3,1,43,113,1,24,14,264,0,0,0,3,65,0,3,39,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,13,3,112,4,235,0,0,0,4,3,38,44,9.0,48,4.0,35,1,1,0,1,8,8,1,1494,3,39,14,5,3,0,7,1,2,60119,183.0,Memorial Stadium,Champaign,IL,70000,AstroPlay,1924,Illinois,827,Michigan,827,Big Ten Conference,FBS,Big Ten Conference,FBS,1
419022920091031,10/31/2009,419,229,26,Home,38,101,0,54,28,377,2,2,0,2,17,0,2,17,0,1,28,0,0,0,0,0,0,0,3,2,2,2,0,0,0,0,0,20,4,81,5,300,0,0,0,2,0,21,38,6.0,22,0.0,0,2,0,6,0,5,19,4,2397,7,66,18,5,5,2,3,2,0,34,239,2,22,7,90,0,0,0,5,120,0,1,47,1,0,0,0,2,18,0,1,3,0,3,2,3,3,0,0,0,0,0,27,4,165,5,327,3,0,0,1,1,31,68,3.0,19,1.0,9,1,0,6,3,6,3,2,1203,6,63,12,1,4,1,4,1,1,15568,181.0,Lockhart Stadium,Fort Lauderdale,FL,20450,Grass,1959,Florida Atlantic,818,Middle Tennessee,818,Sun Belt Conference,FBS,Sun Belt Conference,FBS,0
430033420091031,10/31/2009,430,334,53,Home,48,189,3,19,11,119,0,1,0,6,163,0,2,61,0,0,0,0,2,8,0,0,0,0,1,1,3,3,0,0,0,0,0,24,4,170,4,256,0,0,0,2,2,31,44,4.0,5,0.0,0,0,1,0,0,11,7,1,1855,2,20,14,6,3,2,6,3,1,45,348,3,17,10,145,1,2,0,4,74,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1,4,4,0,0,0,0,0,31,4,152,6,341,0,0,0,2,0,39,44,9.0,26,3.0,7,1,1,2,0,13,6,1,1745,4,35,9,1,2,1,5,3,1,67953,184.0,Commonwealth Stadium,Lexington,KY,67606,Grass,1973,Kentucky,911,Mississippi State,911,Southeastern Conference,FBS,Southeastern Conference,FBS,0
433003720091031,10/31/2009,433,37,1,Home,43,175,1,24,13,226,2,0,0,3,81,0,2,1,0,0,0,0,2,58,1,0,0,0,1,1,4,4,0,0,1,1,0,33,7,286,6,373,1,0,0,2,1,44,26,8.0,34,3.0,22,7,3,4,1,8,9,1,1604,6,43,15,5,1,0,2,1,1,39,219,1,35,16,175,1,2,0,5,150,1,3,43,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,20,6,262,4,238,0,1,0,3,1,38,32,8.0,48,3.0,36,8,2,1,0,11,7,1,1996,6,54,15,3,4,2,1,1,0,84756,215.0,Jordan-Hare Stadium,Auburn,AL,87451,Grass,1939,Auburn,911,Mississippi,911,Southeastern Conference,FBS,Southeastern Conference,FBS,1
434015720091031,10/31/2009,434,157,20,Home,24,-14,1,36,22,190,0,1,0,6,159,0,4,13,0,0,0,0,2,78,1,0,0,0,1,1,2,2,0,0,0,0,0,17,4,146,5,302,1,0,0,3,3,60,20,9.0,23,1.0,6,1,0,5,0,4,8,2,1416,7,45,13,3,3,0,3,1,1,45,184,1,30,18,216,3,2,0,4,51,0,3,26,0,1,1,0,1,0,0,0,0,0,2,2,4,4,0,0,0,0,1,36,5,210,7,463,1,0,0,2,0,50,14,11.0,85,8.0,73,2,2,3,0,8,10,2,2184,8,89,16,5,2,1,8,2,2,45634,192.0,Folsom Field,Boulder,CO,53245,Grass,1924,Colorado,25354,Missouri,25354,Big 12 Conference,FBS,Big 12 Conference,FBS,0
463005120091031,10/31/2009,463,51,132,Home,32,54,0,38,19,222,0,2,0,2,53,0,4,101,0,0,0,0,1,45,1,0,0,0,2,1,1,1,0,0,0,0,0,10,6,175,3,196,0,0,0,2,1,34,32,6.0,13,0.0,0,2,1,2,0,3,11,4,1808,4,25,16,5,2,1,3,0,0,38,145,1,21,12,128,0,1,0,3,55,0,2,51,1,0,0,0,2,1,0,0,0,0,2,2,2,2,0,0,0,0,0,20,7,295,5,346,3,0,0,1,1,43,24,13.0,45,7.0,30,1,1,9,1,5,6,0,1792,6,65,15,5,0,0,2,1,1,31702,200.0,Floyd Casey Stadium,Waco,TX,50000,Prestige System,1950,Baylor,25354,Nebraska,25354,Big 12 Conference,FBS,Big 12 Conference,FBS,0
465069820091031,10/31/2009,465,698,125,Home,48,390,1,22,13,188,4,0,0,1,43,0,4,54,0,0,0,0,1,3,0,0,0,0,2,2,5,5,0,0,0,0,0,41,3,121,8,519,0,0,0,3,2,28,34,2.0,4,0.0,0,1,0,3,0,18,7,2,1994,6,89,12,6,1,0,3,2,1,29,118,0,23,9,42,0,1,0,8,173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,457,1,70,0,0,0,2,1,50,24,2.0,2,0.0,0,0,3,1,0,5,1,1,1606,3,23,14,3,0,0,0,0,0,33541,178.0,Amon Carter Stadium,Fort Worth,TX,46000,Grass,1929,TCU,5486,UNLV,5486,Mountain West Conference,FBS,Mountain West Conference,FBS,1
472051820091031,10/31/2009,472,518,99,Home,49,310,3,33,14,249,2,0,0,1,19,0,6,67,0,0,0,1,1,0,0,0,0,0,5,1,6,6,0,0,0,0,0,45,3,94,7,476,1,0,1,2,1,31,18,7.0,20,1.0,6,0,1,1,0,12,10,2,2017,4,25,19,10,1,0,5,3,1,30,40,0,15,6,22,0,1,0,6,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,495,1,68,0,0,0,3,2,42,34,5.0,11,0.0,0,0,1,5,0,2,0,0,1583,2,30,13,2,0,0,0,0,0,104719,186.0,Ohio Stadium,Columbus,OH,101568,Grass,1922,Ohio State,827,New Mexico State,923,Big Ten Conference,FBS,Western Athletic Conference,FBS,1
473062620091031,10/31/2009,473,626,16,Home,29,50,0,38,22,253,3,0,0,4,76,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,23,8,338,4,249,0,0,0,1,1,60,8,8.0,35,2.0,14,0,0,7,0,4,13,1,1582,6,70,14,6,0,0,3,3,0,37,109,1,52,27,277,1,0,0,4,101,0,2,-1,0,0,0,0,0,0,0,0,0,0,3,2,2,2,0,0,0,0,0,20,6,277,5,234,0,1,0,1,0,47,6,7.0,33,3.0,26,0,1,2,1,9,14,2,2018,6,58,20,9,3,1,4,2,1,12647,209.0,Qualcomm Stadium,San Diego,CA,71294,Grass,1967,San Diego State,5486,New Mexico,5486,Mountain West Conference,FBS,Mountain West Conference,FBS,1
490023420091031,10/31/2009,490,234,33,Home,33,278,5,40,26,277,1,2,0,6,138,0,3,31,0,0,0,0,2,37,0,0,0,0,1,1,6,6,0,0,0,0,0,45,3,115,8,543,3,0,0,1,0,43,20,6.0,27,2.0,15,2,1,1,0,15,11,1,1770,7,76,12,8,0,0,6,5,1,38,189,1,31,20,349,5,2,0,5,82,0,1,25,0,0,0,0,2,11,0,0,0,0,0,0,6,6,0,0,0,0,0,42,4,155,7,402,0,1,0,1,1,49,18,1.0,2,0.0,0,0,1,3,1,11,12,1,1830,6,41,10,4,1,0,4,4,0,67712,200.0,Doak Campbell Stadium,Tallahassee,FL,80000,Grass,1950,Florida State,821,North Carolina State,821,Atlantic Coast Conference,FBS,Atlantic Coast Conference,FBS,1
498071620091031,10/31/2009,498,716,4,Home,25,50,1,43,28,378,4,1,0,3,68,0,1,-2,0,0,0,0,3,36,1,0,0,0,0,0,6,6,0,0,0,0,0,42,6,208,7,453,1,0,0,1,0,43,30,9.0,41,3.0,16,3,1,2,0,3,17,1,1564,6,50,13,4,3,1,2,2,0,34,117,0,37,23,279,3,3,0,6,108,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,3,0,0,0,0,0,21,7,256,4,231,0,1,0,2,1,38,22,7.0,16,1.0,6,0,0,2,0,6,14,2,2036,8,51,15,5,1,1,4,2,0,17106,180.0,Movie Gallery Veterans Stadium,Troy,AL,30000,AstroPlay,1950,Troy,818,Louisiana-Monroe,818,Sun Belt Conference,FBS,Sun Belt Conference,FBS,1
519004720091031,10/31/2009,519,47,48,Home,38,169,1,9,6,78,1,1,0,5,108,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,4,140,4,252,1,0,0,0,0,37,32,5.0,18,2.0,8,1,0,1,0,6,3,2,1630,9,91,11,4,1,0,2,1,1,41,155,0,27,17,161,1,2,1,3,59,0,3,20,0,0,0,0,1,4,0,0,0,0,5,4,0,0,1,1,0,0,0,20,1,19,5,304,0,0,0,0,0,19,50,5.0,16,1.0,7,0,0,0,1,10,9,1,1970,6,60,14,4,1,1,4,1,2,7321,165.0,Scheumann Stadium,Munice,IN,22500,FieldTurf,1967,Ball State,875,Ohio,875,Mid-American Conference,FBS,Mid-American Conference,FBS,0
539050920091031,10/31/2009,539,509,46,Home,37,119,1,43,29,252,0,0,0,7,130,0,2,22,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,13,5,181,4,228,0,0,0,2,2,46,6,3.0,12,1.0,8,2,0,2,0,8,13,3,1874,5,45,19,7,2,1,4,1,1,27,163,3,31,22,274,1,0,0,4,83,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,4,4,0,0,0,0,0,34,5,210,7,450,0,0,0,0,0,61,20,9.0,39,6.0,31,5,1,5,1,7,13,1,1726,5,41,10,3,0,0,4,2,2,30546,178.0,Ryan Field,Evanston,IL,49256,Grass,1926,Northwestern,827,Penn State,827,Big Ten Conference,FBS,Big Ten Conference,FBS,0
559079620091031,10/31/2009,559,796,141,Home,53,266,3,19,9,115,0,1,0,0,0,0,5,34,1,0,0,0,1,2,0,0,0,0,3,3,4,4,0,0,0,0,0,37,6,216,8,520,2,0,0,1,0,32,26,6.0,28,3.0,22,0,1,3,1,13,6,1,2205,3,20,16,5,1,1,5,3,2,29,60,0,33,9,81,0,1,0,6,141,0,1,-1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,338,1,70,1,0,0,2,2,48,24,8.0,26,3.0,14,3,1,1,0,3,5,0,1395,3,25,16,2,3,1,1,0,0,79920,180.0,Camp Randall Stadium,Madison,WI,79500,FieldTurf,1917,Wisconsin,827,Purdue,827,Big Ten Conference,FBS,Big Ten Conference,FBS,1
587016420091031,10/31/2009,587,164,25,Home,30,108,1,56,25,373,1,3,0,5,187,1,4,16,0,0,0,0,0,0,0,0,0,0,3,1,3,3,0,0,0,0,0,24,6,269,5,323,0,1,0,4,1,36,22,6.0,16,3.0,10,0,0,3,0,5,13,1,1726,10,87,22,7,4,3,3,1,1,31,86,0,25,13,236,3,0,0,4,163,1,2,21,0,0,0,0,3,32,0,0,0,0,1,0,4,4,0,0,0,0,0,28,10,421,5,300,0,0,0,0,0,39,30,4.0,10,1.0,2,0,0,6,0,3,7,2,1874,5,49,15,4,0,0,1,1,0,37045,228.0,Rentschler Field,Hartford,CT,40000,Grass,2003,Connecticut,823,Rutgers,823,Big East Conference,FBS,Big East Conference,FBS,0
630006620091031,10/31/2009,630,66,42,Home,32,140,2,39,25,290,3,0,0,2,44,0,2,26,0,0,0,0,1,27,1,0,0,0,1,1,6,6,0,0,0,0,0,45,5,217,8,494,1,0,0,2,1,39,22,9.0,34,2.0,12,0,1,5,0,8,15,3,1807,2,20,14,7,0,0,5,3,1,29,92,0,32,16,131,1,1,0,6,125,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,9,327,2,126,0,0,0,1,1,39,24,8.0,27,1.0,7,0,1,3,0,4,7,1,1793,10,87,15,5,1,1,1,1,0,31684,193.0,Bronco Stadium,Boise,ID,33610,AstroPlay,1970,Boise State,923,San Jose State,923,Western Athletic Conference,FBS,Western Athletic Conference,FBS,1
648069420091031,10/31/2009,648,694,114,Home,40,199,2,24,12,142,2,0,0,3,62,0,0,0,0,1,7,0,1,8,0,0,0,0,2,1,4,4,0,0,0,0,0,31,7,313,6,359,0,0,0,1,0,45,12,4.0,16,2.0,8,10,3,6,0,10,5,0,2005,6,40,14,3,1,1,4,3,0,20,65,0,50,25,300,1,1,0,6,78,0,3,37,0,0,0,0,0,0,0,1,0,0,2,2,1,1,0,0,0,0,0,13,6,255,3,165,0,0,0,3,3,48,8,4.0,11,1.0,8,2,1,5,1,4,15,0,1595,4,35,15,4,2,1,1,0,1,96263,202.0,Neyland Stadium,Knoxville,TN,102037,Grass,1921,Tennessee,911,South Carolina,911,Southeastern Conference,FBS,Southeastern Conference,FBS,1
657052920091031,10/31/2009,657,529,108,Home,49,391,4,31,19,222,1,0,0,2,99,0,2,-1,0,0,0,0,1,7,0,0,0,0,4,4,5,5,0,0,0,0,0,47,1,53,10,620,1,0,0,1,1,44,25,5.0,20,2.0,12,2,0,5,0,16,15,0,1860,9,53,15,8,1,1,9,5,4,29,140,0,38,21,187,2,1,0,9,177,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,20,6,232,5,320,3,0,0,0,0,46,32,3.0,3,0.0,0,1,1,0,0,8,8,1,1740,6,30,14,4,2,2,4,2,1,59592,203.0,Autzen Stadium,Eugene,OR,54000,FieldTurf,1967,Oregon,905,USC,905,Pacific-10 Conference,FBS,Pacific-10 Conference,FBS,1
663071920091031,10/31/2009,663,719,105,Home,32,106,1,32,11,216,1,2,0,3,75,0,4,49,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,13,9,412,3,180,1,0,0,1,0,48,14,7.0,27,4.0,21,0,1,3,0,6,7,0,1348,6,83,15,3,2,0,3,2,0,41,75,1,30,20,354,2,0,0,2,30,0,1,0,0,0,0,0,2,53,0,0,0,0,2,2,3,3,0,0,0,0,0,27,7,337,6,423,2,1,0,3,2,44,6,5.0,29,3.0,20,1,1,6,1,2,11,4,2252,14,76,19,7,0,0,4,1,2,21714,204.0,Skelly Stadium,Tulsa,OK,40385,FieldTurf,1930,Tulsa,24312,SMU,24312,Conference USA,FBS,Conference USA,FBS,0
664028820091031,10/31/2009,664,288,126,Home,33,191,1,54,44,559,5,1,0,7,121,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,6,0,0,2,1,0,50,2,83,9,526,1,1,0,3,2,40,52,3.0,11,1.0,8,0,1,10,2,12,26,1,1621,4,55,11,6,1,1,4,2,2,47,248,3,35,21,360,3,0,0,7,112,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,6,4,0,0,0,0,0,43,4,183,8,486,1,0,0,2,1,51,50,6.0,21,1.0,12,0,2,4,0,13,14,1,1979,4,40,12,5,0,0,7,5,1,20125,195.0,Robertson Stadium,Houston,TX,32000,Grass,1946,Houston,24312,Southern Mississippi,24312,Conference USA,FBS,Conference USA,FBS,1
671023120091031,10/31/2009,671,231,31,Home,49,145,1,43,22,250,1,1,0,4,83,0,1,14,0,0,0,0,1,3,0,1,-12,0,2,2,2,2,0,0,0,0,0,20,7,338,3,190,0,1,0,3,3,49,28,5.0,7,0.0,0,0,0,6,1,9,14,1,1690,6,51,21,10,2,2,5,2,2,44,126,1,36,22,254,1,1,0,2,43,0,2,12,0,0,0,0,1,0,0,0,0,0,2,1,2,2,0,0,0,0,0,17,7,331,4,241,0,0,0,0,0,51,36,4.0,24,3.0,21,1,3,7,0,7,10,2,1910,7,46,18,4,4,2,3,1,1,8593,184.0,FIU Stadium,Miami,FL,17000,AstroPlay,1995,Florida International,818,Louisiana-Lafayette,818,Sun Belt Conference,FBS,Sun Belt Conference,FBS,1
690072620091031,10/31/2009,690,726,62,Home,62,227,2,7,2,27,0,1,0,3,49,0,2,26,1,0,0,0,2,-2,0,0,0,0,1,1,3,3,0,0,0,0,0,24,6,239,5,312,0,0,0,1,0,34,6,2.0,5,0.0,0,0,1,1,0,12,1,1,2124,2,20,17,7,3,1,3,2,1,34,274,2,17,5,37,0,2,0,5,185,1,2,0,0,0,0,0,1,0,0,0,0,0,2,2,3,3,0,0,0,0,0,27,4,112,6,386,3,0,0,2,1,39,52,4.0,14,2.0,6,0,0,1,0,10,4,1,1476,7,60,9,2,0,0,1,0,1,28305,185.0,Navy-Marine Corps Memorial Stadium,Annapolis,MD,35000,FieldTurf,1959,Navy,99001,Temple,875,Independent,FBS,Mid-American Conference,FBS,0
703052120091031,10/31/2009,703,521,104,Home,43,134,1,28,15,143,1,4,0,8,133,0,2,11,0,1,2,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,14,3,135,3,209,2,0,0,2,1,46,7,6.0,24,2.0,14,4,1,1,0,6,8,1,1996,5,53,15,5,5,3,2,2,0,32,99,2,24,17,176,1,0,0,1,24,0,0,0,0,0,0,0,4,139,2,0,0,0,2,2,5,5,0,0,0,0,0,41,4,157,8,502,0,0,0,1,1,59,6,6.0,9,0.0,0,0,1,5,0,5,10,2,1604,4,30,12,5,0,0,5,3,2,58516,183.0,Boone Pickens Stadium at Lewis Field,Stillwater,OK,53000,AstroPlay,1920,Oklahoma State,25354,Texas,25354,Big 12 Conference,FBS,Big 12 Conference,FBS,0
709041420091031,10/31/2009,709,414,101,Home,22,92,2,51,31,344,1,0,0,5,83,0,0,0,0,0,0,0,1,20,1,0,0,0,2,1,4,4,0,0,0,0,0,31,4,113,6,319,0,0,0,1,1,40,50,5.0,32,3.0,26,3,3,1,0,8,18,3,1684,4,33,12,4,1,0,2,2,0,44,216,2,30,18,228,1,1,0,6,91,0,1,7,0,1,4,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,5,188,5,294,0,0,0,4,1,34,32,4.0,26,3.0,20,7,1,5,0,12,12,1,1916,8,89,11,3,2,2,5,3,1,8757,193.0,Fred C. Yager Stadium,Oxford,OH,30012,FieldTurf,1983,Miami (Ohio),875,Toledo,875,Mid-American Conference,FBS,Mid-American Conference,FBS,1
718036520091031,10/31/2009,718,365,55,Home,41,267,4,20,13,188,2,1,0,1,7,0,4,123,0,0,0,0,1,0,0,0,0,0,0,0,6,6,0,0,0,0,0,42,3,92,7,431,0,0,0,1,0,25,56,10.0,35,2.0,13,3,0,2,1,15,10,0,1690,2,20,10,7,0,0,5,5,0,20,26,0,37,26,190,0,1,0,7,102,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,366,1,40,0,0,0,1,0,28,46,3.0,16,2.0,15,1,0,3,0,4,9,1,1910,2,10,13,3,0,0,2,0,0,92031,165.0,Tiger Stadium,Baton Rouge,LA,92400,Grass,1924,LSU,911,Tulane,24312,Southeastern Conference,FBS,Conference USA,FBS,1
721015620091031,10/31/2009,721,156,23,Home,38,180,2,19,7,87,0,1,0,5,119,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,16,2,95,4,216,0,0,0,0,0,28,70,3.0,11,1.0,4,1,1,2,0,8,5,3,1728,6,65,13,6,3,1,3,2,1,59,271,2,12,7,111,2,0,1,3,58,0,0,0,0,0,0,0,1,13,0,0,0,0,2,2,3,2,1,1,0,0,0,34,1,34,6,384,1,0,0,2,1,28,34,2.0,4,0.0,0,1,0,4,0,18,5,2,1872,3,50,16,11,2,2,5,3,1,22025,164.0,Hughes Stadium,Fort Collins,CO,30000,FieldTurf,1963,Colorado State,5486,Air Force,5486,Mountain West Conference,FBS,Mountain West Conference,FBS,0
731009620091031,10/31/2009,731,96,13,Home,30,210,3,27,17,256,1,1,0,4,84,0,3,13,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,31,4,199,6,410,0,0,0,1,1,52,18,9.0,18,1.0,5,0,1,1,0,9,10,1,1461,7,59,11,6,0,0,4,4,0,50,263,2,31,20,240,1,0,0,6,155,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,3,3,0,0,0,0,0,27,5,214,5,342,1,0,0,1,0,42,10,1.0,1,0.0,0,0,1,1,0,13,10,2,2139,6,53,19,11,0,0,7,3,2,27721,185.0,Bulldog Stadium,Fresno,CA,41000,Grass,1980,Fresno State,923,Utah State,923,Western Athletic Conference,FBS,Western Athletic Conference,FBS,1
754051320091031,10/31/2009,754,513,130,Neutral,48,255,2,33,24,337,3,0,0,3,52,0,2,10,0,0,0,0,2,0,0,0,0,0,2,2,5,4,0,0,0,0,0,40,5,166,7,446,0,1,0,4,1,31,18,10.0,49,5.0,40,2,1,3,0,14,15,2,2454,8,74,14,6,0,0,5,3,2,26,102,0,23,12,104,2,2,0,6,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,14,8,334,3,195,0,0,0,1,0,52,32,4.0,18,2.0,9,2,1,1,1,7,5,0,1146,6,50,11,2,0,0,2,2,0,53407,201.0,Alamodome,San Antonio,TX,65000,AstroTurf,1993,Notre Dame,99001,Washington State,905,Independent,FBS,Pacific-10 Conference,FBS,1
772049720091031,10/31/2009,772,497,123,Home,44,321,5,30,24,262,4,0,0,7,195,0,0,0,0,0,0,0,1,13,0,0,0,0,1,1,9,9,0,0,0,0,1,68,2,72,11,648,0,0,0,0,0,27,46,8.0,31,2.0,16,0,1,0,0,16,14,1,1844,7,84,12,9,0,0,9,7,1,38,281,5,20,15,144,2,1,0,11,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,49,0,0,9,531,1,1,0,2,1,39,34,3.0,17,1.0,12,0,0,0,0,10,8,3,1756,7,56,8,4,3,1,5,5,0,11214,200.0,Fouts Field,Denton,TX,30500,AstroTurf,1951,North Texas,818,Western Kentucky,818,Sun Belt Conference,FBS,Sun Belt Conference,FBS,1
774033120091031,10/31/2009,774,331,100,Home,32,104,1,34,24,373,2,2,0,2,26,0,2,9,0,0,0,0,1,5,0,0,0,0,2,2,2,2,1,0,0,0,0,26,1,80,6,331,0,1,0,1,1,41,24,6.0,33,4.0,31,2,1,6,0,10,12,0,1768,4,40,14,10,0,0,5,2,1,23,38,0,49,31,255,2,1,0,5,92,0,0,0,0,0,0,0,2,26,0,0,0,0,1,0,2,2,0,0,0,0,0,14,5,155,3,188,1,0,0,1,0,41,24,10.0,30,1.0,5,1,1,3,0,4,11,2,1832,4,42,18,10,2,1,3,2,0,15206,164.0,Dix Stadium,Kent,OH,29287,FieldTurf,1969,Kent State,875,Western Michigan,875,Mid-American Conference,FBS,Mid-American Conference,FBS,1
811073220091031,10/31/2009,811,732,135,Home,38,152,1,28,20,211,1,0,0,3,56,0,3,7,0,0,0,0,1,9,0,0,0,0,4,3,1,1,1,0,0,0,0,22,4,142,6,420,6,0,0,2,0,32,22,8.0,39,5.0,35,0,1,3,0,8,11,0,2032,7,51,13,4,1,0,5,1,2,25,51,0,31,20,151,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,10,6,264,3,195,0,0,0,1,0,32,56,4.0,16,2.0,12,0,1,4,0,3,7,2,1568,7,44,13,2,2,1,1,0,1,44837,164.0,Rice Eccles Stadium,Salt Lake City,UT,45017,FieldTurf,1927,Utah,5486,Wyoming,5486,Mountain West Conference,FBS,Mountain West Conference,FBS,1
388012820091101,11/01/2009,388,128,146,Home,30,59,1,48,23,342,2,0,0,4,80,0,3,31,0,0,0,0,1,0,0,0,0,0,1,0,3,3,0,0,0,0,0,21,6,222,4,223,0,0,0,0,0,36,22,8.0,49,4.0,42,5,1,4,0,4,18,1,1734,8,76,18,5,6,5,4,3,0,36,56,1,28,13,237,1,1,0,4,57,0,0,0,0,0,0,0,0,0,0,0,68,0,2,2,2,2,0,0,0,0,0,20,5,209,5,298,1,0,0,1,1,45,16,6.0,26,3.0,10,4,0,9,0,6,8,4,1866,5,39,12,4,0,0,4,2,2,35676,207.0,Bright House Networks Stadium,Orlando,FL,45301,Grass,2007,UCF,24312,Marshall,24312,Conference USA,FBS,Conference USA,FBS,1
71008620091103,11/03/2009,71,86,91,Home,47,262,3,27,13,149,1,0,0,5,79,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,3,3,1,1,0,0,0,29,7,200,5,275,0,0,0,1,0,33,22,6.0,13,1.0,4,3,0,4,0,14,8,1,2046,10,123,15,5,2,1,4,4,0,25,48,3,41,22,313,1,1,0,5,74,0,3,46,0,0,0,0,0,0,0,0,0,0,1,1,4,3,0,0,0,0,0,30,4,132,6,393,1,0,0,1,1,40,34,4.0,21,2.0,17,2,1,3,2,3,14,3,1554,8,65,14,7,1,0,6,4,1,13202,201.0,UB Stadium,Buffalo,NY,31000,Sportexe Momentum,1993,Buffalo,875,Bowling Green,875,Mid-American Conference,FBS,Mid-American Conference,FBS,0
